PC1,PC2,series,Point type
-0.1348409801721573,-0.14778810739517212,Health,Background
-0.11300253868103027,-0.10790560394525528,Health,Background
0.09554171562194824,-0.2132318913936615,Health,Background
-0.08983056247234344,-0.11415906250476837,Health,Background
-0.10398104786872864,-0.2956800162792206,Health,Background
-0.16502955555915833,-0.07856139540672302,Health,Background
-0.24881862103939056,0.08560984581708908,Health,Background
0.06395906209945679,-0.051695652306079865,Health,Background
-0.07220005989074707,0.1419675350189209,Health,Background
-0.009334169328212738,-0.2167540192604065,Health,Background
-0.05444717779755592,-0.09741350263357162,Health,Background
-0.18224044144153595,0.0879095122218132,Health,Background
-0.022177372127771378,-0.08229377120733261,Health,Background
-0.11048147082328796,-0.2480103075504303,Health,Background
0.0486372634768486,-0.08650831878185272,Health,Background
-0.07806470990180969,-0.21862176060676575,Health,Background
0.05779723450541496,-0.0019789785146713257,Health,Background
-0.038258884102106094,-0.12110817432403564,Health,Background
0.07203871011734009,-0.09365130960941315,Health,Background
-0.24909590184688568,-0.14604443311691284,Health,Background
-0.08133479952812195,-0.20909383893013,Health,Background
-0.13450269401073456,0.020455949008464813,Health,Background
0.03409343585371971,-0.1951153576374054,Health,Background
0.005280274897813797,-0.16603726148605347,Health,Background
0.0016139857470989227,-0.08653668314218521,Health,Background
-0.122014120221138,-0.19432863593101501,Health,Background
-0.017718713730573654,-0.1924688220024109,Health,Background
-0.10748068988323212,-0.21445536613464355,Health,Background
-0.15159641206264496,-0.19399747252464294,Health,Background
0.039002083241939545,-0.1865188330411911,Health,Background
0.09119297564029694,-0.08652766048908234,Health,Background
-0.016694407910108566,-0.08935004472732544,Health,Background
-0.12552984058856964,-0.23169708251953125,Health,Background
-0.12767401337623596,-0.028944149613380432,Health,Background
0.02702821046113968,-0.122516930103302,Health,Background
-0.09576357901096344,-0.10061430931091309,Health,Background
-0.1304173320531845,-0.17400020360946655,Health,Background
-0.25699594616889954,0.022349074482917786,Health,Background
-0.17151273787021637,-0.17181189358234406,Health,Background
0.0909346491098404,-0.08418649435043335,Health,Background
-0.025156524032354355,-0.062461502850055695,Health,Background
-0.08625292778015137,0.041370049118995667,Health,Background
-0.08682234585285187,-0.08024010062217712,Health,Background
-0.18973831832408905,-0.06361214816570282,Health,Background
-0.17434512078762054,-0.0383090041577816,Health,Background
-0.05569945648312569,-0.2845122814178467,Health,Background
-0.04435634985566139,-0.2868046462535858,Health,Background
0.024594075977802277,-0.20829322934150696,Health,Background
-0.21487091481685638,-0.2083495855331421,Health,Background
0.09389115869998932,-0.07956790179014206,Health,Background
-0.02325504645705223,-0.08453432470560074,Health,Background
-0.15269403159618378,-0.11937928199768066,Health,Background
0.048548076301813126,-0.12389718741178513,Health,Background
-0.014499399811029434,-0.08217323571443558,Health,Background
-0.17121779918670654,-0.036731332540512085,Health,Background
-0.051047030836343765,-0.11780793964862823,Health,Background
-0.1528145968914032,-0.2566876709461212,Health,Background
-0.22732658684253693,-0.018071047961711884,Health,Background
0.1418522298336029,-0.11304394900798798,Health,Background
0.10112068057060242,-0.05668877437710762,Health,Background
-0.1210656613111496,-0.18175055086612701,Health,Background
-0.17351721227169037,-0.21215751767158508,Health,Background
-0.2963534891605377,0.08331691473722458,Health,Background
0.0768168717622757,-0.20376279950141907,Health,Background
-0.1868906170129776,-0.04470983147621155,Health,Background
-0.19475261867046356,-0.20033827424049377,Health,Background
-0.023152198642492294,-0.12605232000350952,Health,Background
-0.08999733626842499,-0.202560156583786,Health,Background
-0.1953659951686859,-0.13663077354431152,Health,Background
-0.18599368631839752,0.000979490578174591,Health,Background
0.04920744150876999,-0.121034637093544,Health,Background
0.008240170776844025,0.013865664601325989,Health,Background
-0.09757712483406067,-0.06440775841474533,Health,Background
-0.2095920890569687,0.11133811622858047,Health,Background
-0.07432252168655396,-0.10118407756090164,Health,Background
-0.08413535356521606,-0.26215457916259766,Health,Background
-0.14140896499156952,-0.35638687014579773,Health,Background
-0.008813831955194473,-0.04124332219362259,Health,Background
-0.13147276639938354,-0.21343326568603516,Health,Background
-0.09162290394306183,-0.23648858070373535,Health,Background
0.016417939215898514,-0.14001622796058655,Health,Background
-0.05385008826851845,-0.055528126657009125,Health,Background
0.03267034888267517,-0.22677066922187805,Health,Background
-0.16130958497524261,-0.1906856894493103,Health,Background
-0.062095943838357925,-0.011303190141916275,Health,Background
-0.03036346286535263,-0.0675736516714096,Health,Background
-0.1394851952791214,-0.16364777088165283,Health,Background
-0.0691266804933548,-0.1390637457370758,Health,Background
-0.07740594446659088,-0.13679735362529755,Health,Background
-0.09029088914394379,-0.04152064397931099,Health,Background
0.015464864671230316,-0.053324706852436066,Health,Background
-0.03702223673462868,-0.06554925441741943,Health,Background
-0.0621955581009388,-0.15696042776107788,Health,Background
-0.1952466368675232,-0.11462336778640747,Health,Background
-0.06747116148471832,-0.12728656828403473,Health,Background
-0.03756619617342949,0.050228528678417206,Health,Background
0.02335592359304428,-0.1152932420372963,Health,Background
-0.26739394664764404,-0.12366405874490738,Health,Background
-0.08071079850196838,-0.11756084859371185,Health,Background
-0.09932094812393188,-0.02796294540166855,Health,Background
-0.022718582302331924,-0.1234871968626976,Health,Background
-0.07475012540817261,-0.05244369059801102,Health,Background
0.03709365427494049,0.006357602775096893,Health,Background
-0.09862163662910461,-0.12672418355941772,Health,Background
-0.1633383184671402,-0.18968099355697632,Health,Background
-0.26170027256011963,0.082656629383564,Health,Background
-0.20474867522716522,-0.09044669568538666,Health,Background
-0.04763538017868996,-0.27458423376083374,Health,Background
0.025041325017809868,-0.08375202119350433,Health,Background
0.07505840063095093,-0.17997929453849792,Health,Background
-0.031536418944597244,-0.1489410400390625,Health,Background
0.02268025651574135,-0.11044967174530029,Health,Background
0.08224079012870789,-0.13810598850250244,Health,Background
-0.08145546913146973,-0.0944458395242691,Health,Background
-0.07746367156505585,-0.10834071040153503,Health,Background
-0.178427591919899,-0.02005089819431305,Health,Background
-0.10492677986621857,-0.09810327738523483,Health,Background
-0.07071217894554138,-0.049499742686748505,Health,Background
-0.11918382346630096,-0.11397692561149597,Health,Background
-0.10306745767593384,-0.1162903681397438,Health,Background
-0.05346905067563057,-0.2821851968765259,Health,Background
-0.06062478944659233,-0.12032771855592728,Health,Background
0.022759564220905304,-0.1360120177268982,Health,Background
-0.18028555810451508,-0.12588050961494446,Health,Background
-0.1469876766204834,-0.07246603816747665,Health,Background
-0.1299702227115631,-0.29499027132987976,Health,Background
-0.07225847244262695,-0.07961352169513702,Health,Background
-0.19144131243228912,-0.09534715861082077,Health,Background
-0.15015415847301483,-0.17950336635112762,Health,Background
0.060675106942653656,-0.13603444397449493,Health,Background
-0.15367290377616882,-0.033362530171871185,Health,Background
-0.0054947324097156525,-0.09100782871246338,Health,Background
-0.11353366076946259,-0.05470672622323036,Health,Background
-0.04120467230677605,-0.384861022233963,Health,Background
-0.06329463422298431,-0.21967396140098572,Health,Background
0.04011052846908569,-0.11687533557415009,Health,Background
-0.03792111948132515,-0.15967805683612823,Health,Background
-0.186676487326622,-0.1099344789981842,Health,Background
-0.09649890661239624,-0.2324959933757782,Health,Background
-0.09382130205631256,-0.11979109793901443,Health,Background
-0.11503846943378448,-0.10953027009963989,Health,Background
0.015499157831072807,-0.07410963624715805,Health,Background
-0.043355319648981094,-0.12077341973781586,Health,Background
-0.0973956435918808,-0.1828782558441162,Health,Background
-0.04928530380129814,-0.21731609106063843,Health,Background
-0.02043965458869934,-0.1190631166100502,Health,Background
-0.12815187871456146,-0.2228136956691742,Health,Background
-0.15748818218708038,0.02360362559556961,Health,Background
-0.25830191373825073,-0.23500090837478638,Health,Background
-0.14832358062267303,-0.20143046975135803,Health,Background
0.10220508277416229,-0.14779168367385864,Health,Background
-0.0356893427670002,-0.07048870623111725,Health,Background
-0.1676468700170517,-0.15197542309761047,Health,Background
-0.09801004827022552,-0.14393547177314758,Health,Background
-0.05374377593398094,-0.12449832260608673,Health,Background
-0.09325779974460602,-0.35586318373680115,Health,Background
-0.1691085249185562,0.14884275197982788,Health,Background
0.1175047904253006,-0.09257548302412033,Health,Background
-0.09904497861862183,-0.16813316941261292,Health,Background
0.11596144735813141,-0.03021778166294098,Health,Background
-0.11156298220157623,-0.18701320886611938,Health,Background
-0.06445243954658508,-0.12692980468273163,Health,Background
0.09389115869998932,-0.07956790179014206,Health,Background
-0.31794893741607666,0.006686016917228699,Health,Background
0.028210751712322235,-0.11458684504032135,Health,Background
-0.08090619742870331,-0.06366732716560364,Health,Background
-0.2074883133172989,0.03245580941438675,Health,Background
-0.11994455754756927,-0.14126959443092346,Health,Background
-0.0418592132627964,-0.29207804799079895,Health,Background
-0.05549083277583122,-0.16557028889656067,Health,Background
0.11622969806194305,-0.17228782176971436,Health,Background
-0.08684945106506348,-0.18441787362098694,Health,Background
-0.018381647765636444,-0.21748533844947815,Health,Background
-0.10062184929847717,0.08021179586648941,Health,Background
0.001464933156967163,-0.015245549380779266,Health,Background
0.1155807226896286,-0.11017291247844696,Health,Background
-0.17533619701862335,-0.10399440675973892,Health,Background
-0.17337967455387115,-0.21910127997398376,Health,Background
-0.29362380504608154,-0.05701516196131706,Health,Background
0.07041149586439133,-0.08069771528244019,Health,Background
0.0025587081909179688,-0.13534781336784363,Health,Background
-0.024185661226511,-0.06959754228591919,Health,Background
-0.1470646858215332,-0.1932976245880127,Health,Background
-0.05454275384545326,-0.061142608523368835,Health,Background
-0.10834147036075592,-0.016747497022151947,Health,Background
-0.1366279572248459,-0.1688711792230606,Health,Background
0.037766117602586746,-0.04472479224205017,Health,Background
-0.06681883335113525,-0.2004946768283844,Health,Background
-0.21278049051761627,0.11279238015413284,Health,Background
-0.13536398112773895,-0.1607145369052887,Health,Background
-0.2681275010108948,-0.17208895087242126,Health,Background
0.0145413838326931,-0.1713223159313202,Health,Background
-0.12544146180152893,-0.28440672159194946,Health,Background
-0.17989711463451385,-0.16426900029182434,Health,Background
-0.18983276188373566,-0.16801781952381134,Health,Background
-0.06977760791778564,-0.2664600908756256,Health,Background
-0.10290385782718658,0.07926986366510391,Health,Background
-0.0003298036754131317,-0.05570026487112045,Health,Background
-0.022027600556612015,-0.17128244042396545,Health,Background
-0.1808512955904007,-0.1338908076286316,Health,Background
-0.06034385785460472,0.007598876953125,Health,Background
-0.06139995530247688,-0.03856866806745529,Health,Background
