topic,word,weight
Politics,feature,3.2821173840315017
Politics,performance,3.2775846479734003
Politics,sugar,3.2722556865420853
Politics,treasure,3.2688633774512783
Politics,kings,3.268381223816243
Politics,witch,3.263955306772169
Politics,cabins,3.2490329251712864
Politics,shapes,3.24348558653251
Politics,poets,3.2430297238019055
Politics,colors,3.2426497067542233
Politics,reasons,3.2357011584321
Politics,branches,3.23447914913394
Politics,breakfast,3.231812683233795
Politics,beer,3.2217217709742942
Politics,class,3.218743790909375
Politics,leaves,3.2174849679460182
Politics,writing,3.216905026168561
Politics,explorer,3.211460605321563
Politics,silence,3.209839755168133
Politics,wine,3.2093237487584148
Politics,data,3.2013302931262326
Politics,disease,3.1973557913239756
Politics,status,3.196907789135069
Politics,tones,3.1892586474560427
Politics,forms,3.1812581608926656
Politics,fighter,3.176257117087004
Politics,case,3.173512445744666
Politics,breast,3.17267225447197
Politics,ideas,3.1594837053629634
Politics,land,3.1567265995555336
Politics,dream,3.1563445850617917
Politics,grandfathers,3.1525462261444632
